Title,Genre,Rating,Votes,Duration
311. Quantum Supremacy,Sci-Fi,N/A,N/A,N/A
312. Project 405: Lost at Sea,Sci-Fi,N/A,N/A,N/A
313. Deified the Legacy of Yesterday,Sci-Fi,9.4, (22),N/A
314. Megalodon Returns,Sci-Fi,3.7, (7),N/A
315. The Broadcast,Sci-Fi,N/A,N/A,N/A
316. Friends of Sophia,Sci-Fi,5.9, (12),N/A
317. Panic,Sci-Fi,2.2, (20),N/A
318. Mama,Sci-Fi,8.5, (7),N/A
319. Sathur,Sci-Fi,7.9, (9),N/A
320. The Immortal Wars: Dekay's Paradox,Sci-Fi,N/A,N/A,N/A
321. Milestone,Sci-Fi,8.2, (15),N/A
322. Tees,Sci-Fi,7.0, (7),N/A
323. ON i Ona,Sci-Fi,7.4, (8),N/A
324. Superman: Jubilation,Sci-Fi,N/A,N/A,N/A
325. Inazuma Eleven Movie: The Legendary Kickoff,Sci-Fi,N/A,N/A,N/A
326. Soul Traveler (The Feature),Sci-Fi,4.3, (19),N/A
327. Gasmask Girl,Sci-Fi,N/A,N/A,N/A
328. Kade,Sci-Fi,6.5, (15),N/A
329. Something in the Dark,Sci-Fi,6.7, (20),N/A
330. Perspectiva,Sci-Fi,6.2, (96),N/A
331. Video Vision,Sci-Fi,5.8, (19),N/A
332. 43 Degrees North,Sci-Fi,N/A,N/A,N/A
333. Mobile Suit Gundam: Silver Phantom,Sci-Fi,6.1, (13),N/A
334. Alien AI: Abducted,Sci-Fi,3.3, (72),N/A
335. The Spaceman,Sci-Fi,N/A,N/A,N/A
336. Jurassic Exorcist,Sci-Fi,3.9, (19),N/A
337. Venus Effect,Sci-Fi,6.1, (17),N/A
"338. The Girl, the Hunter & the Firefly",Sci-Fi,7.3, (19),N/A
339. Piraty galaktiki Barrakuda,Sci-Fi,4.4, (77),N/A
340. Spotlight International Film Festival: Best of the Festival - Volume 1,Sci-Fi,N/A,N/A,N/A
341. Estación Wadley,Sci-Fi,N/A,N/A,N/A
342. The Fade: Rebellion,Sci-Fi,N/A,N/A,N/A
343. Slasher House 3,Sci-Fi,4.4, (62),N/A
344. I Watched Her Grow,Sci-Fi,N/A,N/A,N/A
345. Code Geass: Rozé of the Recapture - Part 1,Sci-Fi,8.0, (38),N/A
346. War of the Ninja Monsters: Jaron vs Goura,Sci-Fi,N/A,N/A,N/A
347. Kantil,Sci-Fi,N/A,N/A,N/A
348. Moon Ghost Returns,Sci-Fi,6.4, (19),N/A
349. Inazuma Eleven the Movie: Prologue to the New Heroes,Sci-Fi,N/A,N/A,N/A
350. O Melhor dos Mundos,Sci-Fi,6.3, (41),N/A
351. Habitat,Sci-Fi,N/A,N/A,N/A
352. After Link,Sci-Fi,7.4, (19),N/A
353. Fragment,Sci-Fi,N/A,N/A,N/A
354. Adam i Eva,Sci-Fi,5.1, (91),N/A
355. Submerged,Sci-Fi,N/A,N/A,N/A
356. Fake Out Fray,Sci-Fi,N/A,N/A,N/A
357. Asker Zon,Sci-Fi,N/A,N/A,N/A
358. Quadrant: Noir Version,Sci-Fi,7.0, (9),N/A
359. Big/Bad/Wolf,Sci-Fi,N/A,N/A,N/A
360. The Harvester,Sci-Fi,N/A,N/A,N/A
361. Franta mimozemstan,Sci-Fi,4.6, (69),N/A
362. He Has Gone Rogue - The Return of Cyrus,Sci-Fi,8.8, (32),N/A
363. In Unison,Sci-Fi,N/A,N/A,N/A
364. The Burned Hand,Sci-Fi,8.0, (12),N/A
365. Code Geass: Rozé of the Recapture: Part 2,Sci-Fi,8.2, (23),N/A
366. Iron Nest of the Moon,Sci-Fi,7.6, (13),N/A
367. Iravin Kangal,Sci-Fi,8.1, (171),N/A
368. Fragmentos de Olvido,Sci-Fi,N/A,N/A,N/A
369. TapewormZ,Sci-Fi,4.9, (22),N/A
370. 23 Horas,Sci-Fi,7.6, (17),N/A
371. What Lies Within,Sci-Fi,5.2, (12),N/A
372. ARI,Sci-Fi,N/A,N/A,N/A
373. The Winter Prophecy,Sci-Fi,7.9, (13),N/A
374. Andromeda 3,Sci-Fi,3.4, (91),N/A
375. Reset,Sci-Fi,N/A,N/A,N/A
376. The Clearing,Sci-Fi,4.0, (34),N/A
377. Aliens Uncovered: UFOs Over Arizona,Sci-Fi,8.4, (16),N/A
378. Adabana,Sci-Fi,N/A,N/A,N/A
379. Doctor Cerebro,Sci-Fi,8.3, (11),N/A
380. Guacamole Yesterdays,Sci-Fi,8.6, (14),N/A
381. Shi Ren Yu,Sci-Fi,2.4, (7),N/A
382. Initiation,Sci-Fi,N/A,N/A,N/A
383. Zenith,Sci-Fi,6.0, (28),N/A
384. Max Beyond,Sci-Fi,6.6, (17),N/A
385. Metro9,Sci-Fi,N/A,N/A,N/A
386. A Divorce Story,Sci-Fi,N/A,N/A,N/A
387. Maddhim,Sci-Fi,9.3, (22),N/A
388. Gumshoe Jon and the Mystery of the Saucer Men - The Even Better Version,Sci-Fi,N/A,N/A,N/A
389. La Familia del Barrio: La Película,Sci-Fi,4.0, (5),N/A
390. Dead Talk Tales: Volume I,Sci-Fi,6.6, (26),N/A
391. El Salto,Sci-Fi,N/A,N/A,N/A
392. Spillover,Sci-Fi,N/A,N/A,N/A
393. Insomniac,Sci-Fi,N/A,N/A,N/A
394. Trap,Sci-Fi,3.3, (14),N/A
395. Biónica,Sci-Fi,7.2, (7),N/A
396. A Coffin of Stars,Sci-Fi,N/A,N/A,N/A
397. Behind the Bucket: A Garrison Story,Sci-Fi,8.1, (15),N/A
398. The Other Side of Infinity,Sci-Fi,N/A,N/A,N/A
399. Blue Caveman,Sci-Fi,N/A,N/A,N/A
400. Apocalypse Love,Sci-Fi,N/A,N/A,N/A
401. Man vs Phone,Sci-Fi,N/A,N/A,N/A
402. Secret Within the Sphere,Sci-Fi,7.8, (19),N/A
403. Alien Attack at Groom Lake,Sci-Fi,N/A,N/A,N/A
404. Cose nere,Sci-Fi,N/A,N/A,N/A
405. The 9th Raider,Sci-Fi,N/A,N/A,N/A
406. The Film Café,Sci-Fi,N/A,N/A,N/A
407. They're Here,Sci-Fi,N/A,N/A,N/A
408. Mertsanie,Sci-Fi,5.7, (16),N/A
409. I 20,Sci-Fi,9.1, (492),N/A
410. AN,Sci-Fi,7.1, (10),N/A
411. Los visitados,Sci-Fi,7.6, (5),N/A
412. Decibel,Sci-Fi,4.6, (5),N/A
413. StarGazer: The Need of the Many,Sci-Fi,5.0, (8),N/A
414. Astra,Sci-Fi,6.8, (8),N/A
415. The Box,Sci-Fi,N/A,N/A,N/A
416. Owari ni Mita Machi,Sci-Fi,N/A,N/A,N/A
417. The Clashing Elements: Saviors of the Multiverse,Sci-Fi,6.6, (7),N/A
418. Back to 2005,Sci-Fi,8.3, (45),N/A
419. Horse with No Name,Sci-Fi,7.7, (11),N/A
420. Untied,Sci-Fi,8.0, (28),N/A
421. Telos I,Sci-Fi,N/A,N/A,N/A
422. Bharatiya Superheroes the Origin,Sci-Fi,8.9, (62),N/A
